date,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,cldc
2018-01-20,13.4,10.9,16.8,38,0.0,0,17.3,1016.6,0
2018-01-21,11.9,6.3,17.2,40,0.0,0,5.9,1024.1,0
2018-01-22,13.2,7.2,20.0,43,0.0,0,5.2,1022.9,0
2018-01-23,15.0,8.2,23.8,42,0.0,0,5.1,1020.3,0
2018-01-24,16.0,9.4,23.5,38,0.0,0,7.3,1018.5,0
2018-01-25,13.1,8.5,16.6,65,0.0,0,10.1,1017.7,
2018-01-26,13.5,8.0,19.1,48,0.0,0,7.2,1021.6,0
2018-01-27,15.2,8.1,23.4,31,0.0,0,4.3,1021.7,0
2018-01-28,20.1,10.9,28.5,26,0.0,0,10.0,1020.3,0
2018-01-29,22.3,13.2,31.1,25,0.0,0,4.5,1018.6,0
2018-01-30,20.9,14.5,27.1,28,0.0,0,5.4,1016.2,0
2018-01-31,18.3,11.8,26.7,39,0.0,0,5.6,1014.0,0
2018-02-01,17.5,11.1,24.4,51,0.0,0,4.3,1015.5,0
2018-02-02,18.3,11.6,27.1,53,0.0,0,4.5,1017.8,0
2018-02-03,17.6,11.4,25.3,56,0.0,0,5.2,1017.6,0
2018-02-04,17.5,11.4,25.5,59,0.0,0,5.9,1016.4,0
2018-02-05,16.3,11.3,22.9,75,0.0,0,6.1,1014.0,0
2018-02-06,15.4,12.0,21.9,80,0.0,0,6.8,1015.8,
2018-02-07,17.0,10.5,27.4,65,0.0,0,5.5,1021.0,0
2018-02-08,17.9,10.8,27.0,45,0.0,0,5.6,1018.2,0
2018-02-09,16.3,11.4,22.3,71,0.0,0,7.3,1014.6,0
2018-02-10,15.1,13.3,17.6,79,0.0,0,7.4,1012.1,
2018-02-11,15.1,9.9,21.1,71,0.0,0,7.0,1011.8,0
2018-02-12,13.9,11.1,16.6,69,0.5,0,12.5,1011.0,
2018-02-13,13.7,9.4,18.5,62,0.0,0,7.9,1018.7,
2018-02-14,15.7,12.7,19.6,60,0.0,0,6.9,1018.7,
2018-02-15,16.1,10.8,21.1,59,0.0,0,7.8,1018.7,0
2018-02-16,16.4,10.1,23.2,39,0.0,0,7.3,1019.5,0
2018-02-17,16.0,9.6,22.8,43,0.0,0,6.7,1018.4,0
2018-02-18,14.2,9.6,18.5,68,0.0,0,10.7,1013.9,0
2018-02-19,11.8,9.0,14.6,37,0.0,0,19.9,1012.5,3
2018-02-20,10.2,4.4,15.0,29,0.0,0,9.6,1019.5,0
2018-02-21,11.2,7.4,15.2,38,0.0,0,9.7,1019.9,
2018-02-22,10.9,6.0,14.9,56,0.0,0,11.1,1022.1,1
2018-02-23,10.8,7.4,14.5,41,0.0,0,16.5,1022.4,0
2018-02-24,10.6,4.7,16.0,38,0.0,0,8.4,1024.8,0
2018-02-25,12.7,6.5,20.0,45,0.0,0,8.0,1021.3,0
2018-02-26,12.4,6.6,17.8,55,3.1,0,11.4,1015.2,
2018-02-27,10.2,7.2,12.8,59,0.0,0,8.8,1014.6,
2018-02-28,10.5,4.9,16.0,62,0.0,0,8.3,1021.6,1
2018-03-01,12.0,7.8,16.0,68,0.0,0,9.7,1021.4,1
2018-03-02,12.2,10.3,14.8,93,9.3,0,12.3,1018.0,
2018-03-03,12.4,10.0,15.1,80,3.0,0,12.1,1017.5,
2018-03-04,11.5,5.9,16.9,58,0.0,0,9.4,1021.1,0
2018-03-05,14.4,6.5,22.5,39,0.0,0,6.1,1019.5,0
2018-03-06,16.9,9.7,24.8,28,0.0,0,7.3,1017.0,0
2018-03-07,15.8,11.1,21.7,41,0.0,0,5.2,1016.6,0
2018-03-08,15.7,10.3,22.2,57,0.0,0,7.1,1016.7,0
2018-03-09,15.5,11.7,20.3,79,0.0,0,8.8,1014.7,0
2018-03-10,14.5,13.4,15.6,94,16.6,0,8.1,1014.5,
2018-03-11,15.6,13.6,19.5,88,0.6,0,7.9,1017.4,
2018-03-12,16.3,13.9,19.9,86,0.0,0,8.2,1018.0,
2018-03-13,16.1,14.3,18.9,92,2.5,0,8.3,1016.8,
2018-03-14,14.9,12.5,17.3,79,3.3,0,14.6,1015.7,
2018-03-15,14.3,11.4,17.4,66,7.4,0,14.5,1014.7,
2018-03-16,13.0,10.6,15.8,74,3.8,0,13.4,1016.0,
2018-03-17,12.8,10.7,15.3,68,0.0,0,14.8,1015.9,
2018-03-18,12.3,7.3,16.6,64,0.0,0,7.8,1019.3,0
2018-03-19,15.1,9.4,21.9,55,0.0,0,7.0,1017.6,0
2018-03-20,16.1,12.5,20.2,58,0.2,0,7.6,1015.7,
2018-03-21,15.6,13.1,18.1,78,9.4,0,5.3,1015.6,
2018-03-22,15.8,13.4,17.2,92,15.5,0,9.6,1016.0,
2018-03-23,15.4,13.1,18.3,84,0.5,0,10.3,1018.8,
2018-03-24,14.0,10.7,17.5,75,0.0,0,13.8,1016.4,
2018-03-25,13.5,10.2,16.6,63,0.0,0,11.0,1015.7,0
2018-03-26,15.0,10.3,20.8,37,0.0,0,14.4,1015.8,0
2018-03-27,17.6,10.3,25.2,33,0.0,0,12.8,1018.1,0
2018-03-28,16.6,11.1,22.1,60,0.0,0,7.9,1018.6,0
2018-03-29,15.8,11.9,20.5,76,0.0,0,7.8,1017.0,0
2018-03-30,15.6,11.5,21.7,79,0.0,0,8.9,1017.1,0
2018-03-31,15.0,11.7,19.6,80,0.0,0,9.2,1016.2,0
2018-04-01,14.7,12.5,18.8,80,0.0,0,7.7,1013.1,0
2018-04-02,15.5,13.8,19.0,71,0.0,0,9.7,1011.5,
2018-04-03,15.7,13.1,20.1,75,0.0,0,9.9,1014.3,
2018-04-04,14.7,12.2,18.6,84,0.0,0,9.0,1016.9,
2018-04-05,15.2,13.4,18.8,80,0.0,0,7.6,1016.4,
2018-04-06,16.4,13.3,20.1,72,0.0,0,9.8,1014.7,0
2018-04-07,17.0,14.4,20.6,82,0.0,0,9.0,1014.2,
2018-04-08,17.5,12.7,23.5,69,0.0,0,8.5,1013.7,0
2018-04-09,21.5,13.3,31.8,47,0.0,0,8.2,1013.0,0
2018-04-10,21.9,16.2,29.0,51,0.0,0,8.4,1015.1,0
2018-04-11,18.7,14.4,24.6,66,0.0,0,12.9,1013.8,
2018-04-12,16.3,12.7,20.1,45,0.0,0,20.2,1016.4,0
2018-04-13,18.8,14.3,25.7,28,0.0,0,11.7,1020.8,0
2018-04-14,20.2,12.7,28.3,32,0.0,0,8.7,1020.8,0
2018-04-15,17.8,12.3,23.9,52,0.0,0,8.8,1015.1,0
2018-04-16,14.6,11.6,18.2,64,0.0,0,22.8,1015.9,0
2018-04-17,14.7,10.6,19.8,41,0.0,0,13.9,1019.6,0
2018-04-18,15.7,11.1,20.3,52,0.0,0,12.7,1016.4,0
2018-04-19,13.4,10.3,17.1,67,0.7,0,14.5,1016.3,
2018-04-20,15.4,11.3,22.6,70,0.0,0,11.2,1018.5,1
2018-04-21,18.3,11.7,26.4,62,0.0,0,9.2,1016.3,0
2018-04-22,18.7,13.9,24.8,67,0.0,0,8.5,1013.2,0
2018-04-23,17.0,13.2,22.8,78,0.0,0,8.9,1015.0,0
2018-04-24,15.6,12.1,20.4,76,0.0,0,9.5,1015.8,0
2018-04-25,15.7,12.5,20.2,73,0.0,0,11.7,1017.3,
2018-04-26,15.5,12.9,19.8,75,0.0,0,12.0,1016.0,
2018-04-27,15.6,12.9,19.5,71,0.0,0,10.7,1015.5,
2018-04-28,16.2,12.3,20.6,70,0.0,0,11.4,1013.5,0
2018-04-29,16.0,12.5,19.6,70,0.0,0,12.3,1014.2,2
2018-04-30,15.5,13.3,18.5,73,0.0,0,12.9,1014.0,
2018-05-01,13.8,12.0,15.6,72,0.3,0,11.6,1012.0,
2018-05-02,14.5,12.2,18.2,73,0.0,0,9.6,1016.0,
2018-05-03,16.4,12.2,20.8,66,0.0,0,9.6,1020.5,0
2018-05-04,20.2,13.6,28.1,59,0.0,0,9.5,1018.8,0
2018-05-05,20.8,15.5,27.3,56,0.0,0,10.7,1014.2,0
2018-05-06,19.0,14.8,25.2,62,0.0,0,11.2,1014.5,0
2018-05-07,18.0,13.4,23.0,69,0.0,0,9.3,1016.2,2
2018-05-08,18.0,13.9,23.2,74,0.0,0,8.4,1014.9,0
2018-05-09,18.1,15.0,22.8,76,0.0,0,9.9,1013.0,
2018-05-10,18.1,15.5,22.5,75,0.0,0,10.3,1010.6,0
2018-05-11,16.3,15.1,17.4,79,0.0,0,14.0,1010.1,
2018-05-12,15.9,14.0,18.6,76,0.2,0,11.3,1013.6,
2018-05-13,16.5,14.8,20.9,71,0.4,0,11.6,1015.6,
2018-05-14,16.4,12.9,19.8,71,0.0,0,12.1,1014.7,0
2018-05-15,16.6,13.3,20.5,71,0.0,0,12.7,1016.0,2
2018-05-16,17.2,13.1,21.8,66,0.0,0,13.1,1015.2,0
2018-05-17,17.1,12.7,21.3,69,0.0,0,10.8,1014.6,0
2018-05-18,16.6,14.4,19.8,75,0.0,0,9.3,1013.5,
2018-05-19,16.5,14.4,19.6,79,0.0,0,8.6,1012.7,
2018-05-20,16.9,15.3,20.1,76,0.0,0,11.8,1012.5,
2018-05-21,16.1,14.7,18.3,76,0.3,0,9.7,1011.3,
2018-05-22,16.5,15.0,19.2,72,0.0,0,10.2,1012.5,
2018-05-23,16.5,15.0,19.9,76,0.0,0,12.0,1014.3,
2018-05-24,16.0,14.5,18.3,80,0.0,0,9.7,1017.7,
2018-05-25,16.7,14.1,20.0,68,0.0,0,16.8,1018.5,
2018-05-26,16.7,13.5,20.2,69,0.0,0,12.4,1015.5,1
2018-05-27,17.3,14.0,22.2,72,0.0,0,9.5,1013.5,
2018-05-28,17.5,14.4,22.8,77,0.0,0,10.2,1013.1,0
2018-05-29,17.4,15.6,22.0,81,0.0,0,9.9,1010.7,
2018-05-30,16.9,15.1,19.6,82,0.3,0,10.6,1011.0,
2018-05-31,17.9,15.7,21.0,72,0.0,0,12.2,1012.6,
2018-06-01,18.0,13.8,22.3,69,0.0,0,9.8,1014.2,0
2018-06-02,19.5,15.3,24.3,68,0.0,0,9.9,1013.8,0
2018-06-03,19.6,16.0,24.4,72,0.0,0,9.8,1012.1,1
2018-06-04,18.9,15.5,23.7,75,0.0,0,9.7,1011.3,0
2018-06-05,18.0,15.8,21.8,79,0.0,0,11.0,1012.0,
2018-06-06,17.9,15.5,21.8,76,0.0,0,12.3,1011.8,
2018-06-07,18.3,14.8,22.9,69,0.0,0,11.1,1013.0,
2018-06-08,20.3,15.3,25.8,63,0.0,0,8.9,1012.5,0
2018-06-09,20.6,16.7,25.0,67,0.0,0,11.0,1012.0,0
2018-06-10,20.5,16.8,24.8,64,0.0,0,10.1,1010.7,0
2018-06-11,21.6,17.0,26.7,64,0.0,0,9.6,1008.8,0
2018-06-12,21.3,17.3,26.3,69,0.0,0,9.3,1009.2,0
2018-06-13,20.3,16.0,25.3,75,0.0,0,10.8,1009.3,0
2018-06-14,20.2,16.1,27.9,74,0.0,0,11.3,1009.2,0
2018-06-15,20.0,16.8,24.8,75,0.0,0,10.3,1008.2,0
2018-06-16,18.4,16.8,21.7,69,0.0,0,14.3,1009.4,
2018-06-17,17.4,16.2,20.0,69,0.0,0,12.4,1013.3,
2018-06-18,18.2,15.9,21.5,69,0.0,0,14.0,1015.2,
2018-06-19,18.4,15.3,22.9,76,0.0,0,11.4,1014.1,0
2018-06-20,19.4,16.1,24.6,77,0.0,0,9.2,1012.8,0
2018-06-21,19.9,17.7,24.8,79,0.0,0,10.3,1013.0,
2018-06-22,19.6,17.1,24.2,82,0.0,0,9.7,1011.0,
2018-06-23,18.8,17.1,22.0,80,0.0,0,12.5,1010.1,
2018-06-24,19.1,16.8,23.9,74,0.0,0,12.4,1012.6,
2018-06-25,20.0,17.2,24.7,71,0.0,0,11.9,1013.7,
2018-06-26,19.9,16.8,24.5,74,0.0,0,12.0,1013.8,
2018-06-27,20.3,17.3,24.5,74,0.0,0,11.3,1013.2,0
2018-06-28,19.8,17.2,23.8,74,0.0,0,11.0,1012.4,
2018-06-29,19.9,17.9,23.7,70,0.0,0,12.4,1012.5,
2018-06-30,20.4,18.4,24.8,70,0.0,0,11.4,1013.5,
2018-07-01,20.4,17.8,24.5,72,0.0,0,11.6,1015.0,
2018-07-02,20.3,17.7,24.3,73,0.0,0,13.2,1013.8,
2018-07-03,20.2,17.9,23.8,72,0.0,0,11.6,1013.1,
2018-07-04,20.8,17.7,25.3,69,0.0,0,12.2,1015.3,
2018-07-05,23.0,17.3,30.3,63,0.0,0,11.1,1015.8,0
2018-07-06,29.4,20.9,38.3,41,0.0,0,10.0,1010.8,0
2018-07-07,30.1,24.9,36.6,45,0.0,0,9.2,1009.5,0
2018-07-08,28.6,24.4,33.7,48,0.0,0,9.5,1011.0,0
2018-07-09,27.2,23.4,33.9,55,0.0,0,10.4,1012.9,0
2018-07-10,25.5,22.7,30.9,66,0.0,0,10.9,1013.3,0
2018-07-11,24.9,21.7,29.1,67,0.0,0,11.2,1011.8,0
2018-07-12,24.2,21.3,28.7,71,0.0,0,12.6,1013.5,0
2018-07-13,23.3,20.6,27.4,72,0.0,0,13.7,1015.2,0
2018-07-14,23.3,20.3,28.0,72,0.0,0,12.2,1014.2,0
2018-07-15,23.6,20.6,28.0,73,0.0,0,11.1,1013.3,0
2018-07-16,23.2,20.3,27.8,75,0.0,0,11.7,1013.8,0
2018-07-17,22.3,20.1,26.1,79,0.0,0,11.6,1014.1,1
2018-07-18,22.7,20.3,28.1,77,0.0,0,10.6,1014.8,0
2018-07-19,23.5,20.5,28.0,74,0.0,0,10.4,1013.7,0
2018-07-20,22.7,20.3,26.2,72,0.0,0,13.5,1013.4,0
2018-07-21,22.6,20.1,26.9,73,0.0,0,14.9,1014.7,0
2018-07-22,24.1,19.9,29.5,67,0.0,0,10.5,1015.6,0
2018-07-23,25.6,21.5,31.8,62,0.0,0,11.0,1012.4,0
2018-07-24,26.0,21.7,31.8,63,0.0,0,8.8,1011.8,0
2018-07-25,25.1,21.9,29.4,73,0.0,0,10.5,1013.1,0
2018-07-26,24.0,21.0,28.5,78,0.0,0,10.9,1013.1,0
2018-07-27,23.7,20.5,28.1,77,0.0,0,10.3,1011.4,
2018-07-28,23.3,20.3,27.9,76,0.0,0,10.4,1012.6,
2018-07-29,24.6,20.6,31.3,71,0.0,0,10.3,1013.9,0
2018-07-30,24.3,21.5,28.7,69,0.0,0,11.6,1013.1,0
2018-07-31,24.8,21.0,30.2,65,0.0,0,12.0,1012.8,0
2018-08-01,25.1,21.7,30.4,66,0.0,0,11.1,1012.7,0
2018-08-02,24.4,21.7,29.1,69,0.0,0,10.9,1012.1,0
2018-08-03,24.6,21.2,28.9,67,0.0,0,9.3,1011.6,0
2018-08-04,24.1,20.3,28.9,70,0.0,0,9.9,1010.4,0
2018-08-05,23.9,20.0,28.6,72,0.0,0,9.2,1010.1,0
2018-08-06,25.5,20.5,31.8,65,0.0,0,8.4,1009.1,0
2018-08-07,26.8,21.7,33.3,61,0.0,0,8.9,1007.8,3
2018-08-08,27.0,21.6,34.4,59,0.0,0,11.3,1011.7,3
2018-08-09,26.3,21.5,32.9,64,0.0,0,10.6,1012.3,0
2018-08-10,26.4,23.0,31.8,54,0.0,0,10.7,1014.7,0
2018-08-11,26.0,22.5,29.9,63,0.0,0,12.0,1014.2,0
2018-08-12,24.2,21.0,28.6,73,0.0,0,11.8,1014.0,2
2018-08-13,23.3,20.3,27.9,70,0.0,0,10.7,1013.7,0
2018-08-14,22.9,20.1,26.8,72,0.0,0,10.6,1011.6,0
2018-08-15,23.3,20.6,27.4,74,0.0,0,9.0,1012.1,0
2018-08-16,24.0,21.4,28.2,76,0.0,0,10.2,1015.1,0
2018-08-17,24.5,22.2,28.6,78,0.0,0,10.7,1016.4,
2018-08-18,23.8,21.6,28.1,75,0.0,0,10.0,1015.9,
2018-08-19,23.7,20.9,27.8,76,0.0,0,9.8,1012.5,0
2018-08-20,23.6,21.2,27.9,76,0.0,0,10.9,1012.3,
2018-08-21,23.6,21.2,27.5,75,0.0,0,11.1,1013.5,
2018-08-22,23.5,20.7,27.6,72,0.0,0,11.0,1015.1,
2018-08-23,22.9,20.0,27.3,74,0.0,0,11.6,1014.9,0
2018-08-24,22.1,19.4,26.2,73,0.0,0,10.3,1013.0,0
2018-08-25,21.8,18.6,26.0,76,0.0,0,10.0,1013.2,1
2018-08-26,21.8,19.0,26.2,75,0.0,0,10.2,1014.3,
2018-08-27,21.2,18.8,25.5,74,0.0,0,11.3,1013.1,
2018-08-28,21.4,18.4,25.3,74,0.0,0,10.8,1012.8,
2018-08-29,22.5,19.4,27.5,69,0.0,0,10.8,1013.2,0
2018-08-30,22.4,17.9,28.0,65,0.0,0,9.9,1013.3,0
2018-08-31,22.3,18.0,26.8,69,0.0,0,9.5,1010.4,0
2018-09-01,21.7,18.3,26.5,76,0.0,0,9.9,1008.7,
2018-09-02,21.7,20.0,25.7,75,0.0,0,10.9,1010.3,
2018-09-03,21.8,20.1,25.5,76,0.0,0,10.9,1011.4,
2018-09-04,20.9,19.4,23.2,80,0.0,0,11.3,1011.4,
2018-09-05,20.5,19.0,24.4,81,0.0,0,10.7,1014.2,
2018-09-06,20.3,18.4,24.2,80,0.0,0,11.9,1015.7,
2018-09-07,21.2,18.1,26.0,78,0.0,0,8.9,1013.9,
2018-09-08,22.1,18.2,27.4,78,0.0,0,8.4,1010.8,0
2018-09-09,22.2,18.4,29.5,76,0.0,0,8.7,1009.6,0
2018-09-10,21.9,19.1,26.5,76,0.0,0,9.9,1010.4,
2018-09-11,21.6,19.1,25.6,74,0.0,0,9.5,1010.2,
2018-09-12,21.6,19.2,26.0,73,0.0,0,10.3,1011.2,
2018-09-13,22.2,17.7,27.5,69,0.0,0,7.7,1011.4,0
2018-09-14,23.5,17.9,30.1,56,0.0,0,8.6,1009.1,0
2018-09-15,22.6,18.6,27.7,60,0.0,0,8.8,1009.6,
2018-09-16,22.2,17.3,27.8,60,0.0,0,7.7,1011.3,
2018-09-17,21.7,16.1,27.9,57,0.0,0,7.4,1011.4,
2018-09-18,20.8,15.9,27.0,62,0.0,0,9.7,1010.5,
2018-09-19,20.0,15.5,25.1,71,0.0,0,7.0,1008.0,
2018-09-20,20.6,16.4,26.4,74,0.0,0,8.1,1009.8,
2018-09-21,21.2,18.0,25.0,75,0.0,0,9.2,1014.0,
2018-09-22,21.2,17.5,26.7,75,0.0,0,11.2,1012.8,0
2018-09-23,20.5,18.0,24.8,76,0.0,0,10.0,1011.1,1
2018-09-24,19.5,17.2,23.7,77,0.0,0,9.8,1011.2,
2018-09-25,18.7,16.8,22.5,81,0.0,0,9.4,1012.7,
2018-09-26,19.9,16.8,24.5,80,0.0,0,9.3,1013.6,
2018-09-27,20.7,17.9,25.0,79,0.0,0,9.5,1011.8,0
2018-09-28,20.1,17.9,25.6,82,0.0,0,8.3,1011.2,
2018-09-29,20.3,17.9,25.1,72,0.0,0,10.6,1011.8,
2018-09-30,20.6,15.9,26.4,71,0.0,0,8.6,1011.0,3
2018-10-01,23.7,19.1,29.9,56,0.0,0,8.5,1009.3,3
2018-10-02,22.0,19.4,25.2,69,0.0,0,11.2,1010.4,
2018-10-03,21.3,19.4,24.3,72,0.1,0,9.6,1013.0,
2018-10-04,20.4,17.9,23.9,78,0.0,0,11.3,1014.2,
2018-10-05,20.0,17.5,23.2,77,0.0,0,9.0,1013.5,0
2018-10-06,19.8,17.2,23.3,79,0.0,0,8.1,1008.9,
2018-10-07,19.6,16.1,23.3,74,0.0,0,10.1,1008.0,0
2018-10-08,19.4,16.3,22.9,74,0.0,0,8.3,1009.5,1
2018-10-09,19.4,17.2,23.2,71,0.0,0,9.6,1009.9,
2018-10-10,18.6,16.6,22.1,67,0.0,0,8.6,1010.2,
2018-10-11,18.9,15.7,23.0,58,0.0,0,8.2,1009.9,1
2018-10-12,19.6,15.2,24.8,65,9.4,0,10.9,1008.5,
2018-10-13,18.2,16.2,20.8,83,1.9,0,11.7,1011.1,
2018-10-14,18.8,17.4,21.5,79,0.0,0,8.3,1013.2,
2018-10-15,21.0,15.0,28.1,38,0.0,0,9.4,1016.3,0
2018-10-16,20.5,12.5,27.9,33,0.0,0,8.8,1015.9,0
2018-10-17,19.9,13.5,27.2,43,0.0,0,6.7,1016.7,0
2018-10-18,20.8,14.1,28.9,41,0.0,0,6.6,1016.5,0
2018-10-19,22.8,15.1,31.3,35,0.0,0,7.3,1014.9,0
2018-10-20,23.0,15.8,31.2,36,0.0,0,7.1,1012.8,0
2018-10-21,20.2,15.7,25.1,65,0.0,0,7.7,1012.0,0
2018-10-22,19.1,16.6,23.3,78,0.0,0,7.8,1011.7,
2018-10-23,18.9,16.3,22.3,81,0.0,0,8.0,1011.6,0
2018-10-24,19.5,15.6,24.2,80,0.0,0,6.7,1013.3,0
2018-10-25,19.6,16.3,24.9,80,0.0,0,7.3,1015.3,
2018-10-26,20.0,15.5,26.2,74,0.0,0,5.6,1015.5,0
2018-10-27,19.4,15.1,25.9,76,0.0,0,6.5,1015.0,0
2018-10-28,18.5,14.8,24.8,79,0.0,0,5.2,1015.3,0
2018-10-29,17.8,14.0,22.3,80,0.0,0,6.3,1014.4,0
2018-10-30,18.4,15.1,23.3,77,0.0,0,7.6,1012.5,
2018-10-31,18.8,13.1,25.6,65,0.0,0,7.1,1015.8,3
2018-11-01,19.8,13.4,27.4,48,0.0,0,6.4,1016.7,0
2018-11-02,21.5,15.0,30.2,47,0.0,0,6.6,1016.5,0
2018-11-03,21.3,15.0,28.7,52,0.0,0,5.1,1013.8,0
2018-11-04,20.1,15.2,26.8,65,0.0,0,6.2,1013.3,0
2018-11-05,18.6,15.1,23.9,77,0.0,0,8.1,1011.3,
2018-11-06,19.1,17.2,22.9,73,0.0,0,9.0,1013.1,
2018-11-07,17.9,15.3,20.7,79,0.0,0,7.3,1014.5,
2018-11-08,18.3,14.2,24.0,68,0.0,0,7.9,1014.3,
2018-11-09,19.9,11.1,27.9,23,0.0,0,4.9,1015.7,0
2018-11-10,17.6,11.3,24.8,27,0.0,0,5.8,1014.1,
2018-11-11,16.1,9.1,25.1,45,0.0,0,4.9,1017.1,0
2018-11-12,16.7,9.1,24.9,28,0.0,0,6.3,1023.2,0
2018-11-13,16.9,9.6,24.0,23,0.0,0,4.2,1025.8,0
2018-11-14,18.9,13.3,26.4,23,0.0,0,5.2,1022.3,0
2018-11-15,18.3,10.9,26.5,33,0.0,0,5.9,1017.5,0
2018-11-16,17.2,11.5,23.9,56,0.0,0,5.0,1015.3,0
2018-11-17,16.4,13.1,21.1,77,0.0,0,5.3,1016.5,
2018-11-18,16.8,12.8,22.4,70,0.0,0,4.7,1016.9,1
2018-11-19,16.5,11.3,21.5,60,0.0,0,4.4,1016.4,0
2018-11-20,16.2,10.5,22.3,63,0.0,0,5.5,1016.2,0
2018-11-21,16.3,12.0,21.0,71,1.4,0,6.0,1019.2,
2018-11-22,16.2,13.3,19.4,82,9.0,0,9.8,1020.4,
2018-11-23,15.7,11.5,20.2,76,0.0,0,5.8,1019.5,0
2018-11-24,16.3,12.0,20.6,76,0.0,0,5.9,1013.4,0
2018-11-25,17.2,12.8,23.9,74,0.0,0,6.1,1015.3,0
2018-11-26,17.9,11.8,25.0,45,0.0,0,5.6,1018.4,0
2018-11-27,17.7,12.6,23.5,44,0.0,0,6.3,1016.8,0
2018-11-28,16.0,11.9,19.5,73,0.8,0,7.6,1013.3,
2018-11-29,15.4,12.7,18.1,86,29.5,0,16.8,1008.9,
2018-11-30,14.8,11.2,18.6,68,0.1,0,9.9,1012.5,
2018-12-01,14.2,9.6,18.2,59,0.0,0,10.5,1014.1,0
2018-12-02,14.0,10.7,17.5,42,0.0,0,12.8,1016.2,0
2018-12-03,14.1,10.1,19.5,49,0.0,0,6.3,1019.5,0
2018-12-04,15.1,10.6,21.4,35,0.0,0,7.5,1016.2,0
2018-12-05,12.9,10.6,15.3,68,6.6,0,11.9,1012.8,
2018-12-06,11.7,9.8,13.9,89,44.2,0,11.6,1011.7,
2018-12-07,14.3,9.4,20.7,67,0.0,0,5.7,1017.7,
2018-12-08,15.2,10.0,21.1,65,0.0,0,4.5,1023.5,0
2018-12-09,15.5,10.7,21.7,65,0.0,0,5.1,1023.2,0
2018-12-10,15.7,12.4,19.6,63,0.0,0,3.9,1017.7,0
2018-12-11,14.8,10.4,20.2,73,0.0,0,5.4,1016.4,0
2018-12-12,14.0,10.1,18.6,81,0.0,0,5.9,1019.5,0
2018-12-13,15.8,9.3,25.1,55,0.0,0,5.4,1022.1,0
2018-12-14,15.8,12.4,19.7,44,0.0,0,5.0,1020.6,0
2018-12-15,15.0,8.7,21.4,57,0.0,0,5.3,1018.2,0
2018-12-16,14.1,8.6,20.5,72,0.0,0,6.1,1019.7,1
2018-12-17,15.1,12.4,18.3,82,0.0,0,6.8,1021.2,
2018-12-18,14.7,11.3,18.7,82,0.0,0,5.0,1021.8,1
2018-12-19,15.2,9.4,23.1,71,0.0,0,4.2,1020.6,0
2018-12-20,15.6,9.2,23.5,67,0.0,0,4.8,1018.4,0
2018-12-21,15.7,12.4,20.4,75,0.0,0,5.4,1015.3,0
2018-12-22,14.2,9.6,19.8,82,0.0,0,4.8,1017.1,0
2018-12-23,13.6,9.3,18.7,85,0.0,0,4.7,1019.5,0
2018-12-24,14.3,10.8,18.3,75,0.1,0,7.4,1015.9,
2018-12-25,15.2,12.7,19.0,58,0.0,0,18.7,1009.4,
2018-12-26,14.1,8.9,18.6,55,0.0,0,7.5,1015.0,0
2018-12-27,12.7,8.2,18.9,52,0.0,0,13.7,1013.3,0
2018-12-28,12.4,7.8,15.8,21,0.0,0,10.5,1018.6,0
2018-12-29,10.3,3.6,16.0,36,0.0,0,4.7,1024.1,0
2018-12-30,11.3,5.2,17.2,50,0.0,0,5.2,1017.2,0
2018-12-31,12.6,7.6,17.6,52,0.0,0,9.7,1011.7,
2019-01-01,10.9,4.4,16.3,22,0.0,0,10.4,1018.9,0
2019-01-02,10.2,3.6,16.0,32,0.0,0,5.3,1021.9,0
2019-01-03,11.7,5.6,19.1,42,0.0,0,5.3,1021.2,0
2019-01-04,11.8,5.9,17.8,51,0.0,0,5.0,1016.4,0
2019-01-05,11.5,8.6,14.0,72,12.3,0,9.5,1014.4,
2019-01-06,11.7,8.2,15.1,78,2.6,0,8.1,1018.8,
2019-01-07,12.3,10.3,15.5,87,3.2,0,10.6,1022.8,
2019-01-08,14.6,9.7,21.6,70,0.0,0,5.4,1019.3,0
2019-01-09,13.5,8.3,18.1,77,0.0,0,5.5,1019.7,0
2019-01-10,13.1,9.4,17.0,82,0.0,0,5.8,1019.7,0
2019-01-11,12.7,9.7,17.8,82,0.0,0,7.4,1017.4,
2019-01-12,12.3,10.0,15.6,84,20.8,0,6.6,1016.4,
2019-01-13,11.8,7.0,15.8,72,0.0,0,4.8,1017.4,0
2019-01-14,11.9,9.8,13.7,83,32.8,0,11.3,1015.3,
2019-01-15,11.7,9.4,14.7,87,13.5,0,12.0,1016.6,
2019-01-16,13.4,11.8,15.6,96,14.4,0,11.8,1020.5,
2019-01-17,15.3,13.3,16.1,95,17.2,0,13.2,1020.9,
2019-01-18,14.4,11.3,17.8,86,0.0,0,5.6,1023.6,1
2019-01-19,16.2,10.6,25.1,64,0.0,0,5.2,1022.6,0
2019-01-20,15.9,11.3,21.9,69,0.0,0,9.4,1017.4,0
2019-01-21,14.0,11.6,16.4,48,0.0,0,21.5,1017.7,0
2019-01-22,14.2,10.2,18.8,32,0.0,0,10.4,1023.3,0
2019-01-23,13.0,6.4,19.3,44,0.0,0,5.0,1024.6,0
2019-01-24,15.4,8.5,25.1,45,0.0,0,4.9,1019.6,0
2019-01-25,16.3,8.9,24.6,39,0.0,0,5.5,1019.5,0
