month,value,term,lane,theme,geo,source,notes
2014-01,0,Avila Adobe,museum_specific,museum_brand,US-CA,Google Trends via pytrends,Dataset venue; brand search
2017-10,38,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-11,48,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2017-12,61,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-01,77,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-02,62,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-03,70,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-04,58,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-05,55,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-06,61,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-07,67,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-08,57,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-09,55,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-10,42,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-11,47,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2018-12,64,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-01,81,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-02,85,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-03,63,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-04,59,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-05,60,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-06,71,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-07,70,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-08,56,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-09,47,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-10,39,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-11,47,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2019-12,62,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-01,66,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-02,58,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-03,27,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-04,4,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-05,10,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-06,29,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-07,17,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-08,21,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-09,23,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-10,27,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-11,19,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2020-12,11,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-01,18,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-02,36,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-03,57,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-04,59,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-05,61,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-06,72,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-06,68,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-07,57,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-07,60,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-07,57,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-07,58,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-08,53,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-08,39,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-08,44,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-08,35,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-08,46,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-09,47,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-09,45,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-09,41,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-09,40,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-10,48,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-10,42,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-10,31,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-10,46,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-10,48,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-11,52,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-11,41,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-11,45,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-11,30,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-12,39,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-12,29,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-12,39,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2021-12,72,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-01,52,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-01,50,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-01,54,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-01,43,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-01,50,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-02,49,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-02,65,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-02,87,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-02,70,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-03,65,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-03,61,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-03,59,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-03,68,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-04,61,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-04,45,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-04,54,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-04,47,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-05,49,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-05,49,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-05,37,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-05,57,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-05,44,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-06,54,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-06,54,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-06,58,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-06,52,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-07,66,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-07,65,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
2022-07,62,Los Angeles museums,discovery_marketing,tourism_discovery,US-CA,Google Trends via pytrends,Proposal baseline keyword
